Date,BTC,ETH,NEO,XRP,BCH,DASH,BCC,ETC,MIOTA,LTC,XMR,XEM,NMR,STRAT,WAVES
Oct 23 2013,193.36,0,0,0.006829,0,0,0,0,0,1.70,0,0,0,0,0
Oct 22 2013,182.65,0,0,0.006650,0,0,0,0,0,1.82,0,0,0,0,0
Oct 21 2013,174.80,0,0,0.006707,0,0,0,0,0,1.93,0,0,0,0,0
Oct 20 2013,171.66,0,0,0.007220,0,0,0,0,0,1.87,0,0,0,0,0
Oct 19 2013,155.91,0,0,0.007940,0,0,0,0,0,1.91,0,0,0,0,0
Oct 18 2013,146.37,0,0,0.008350,0,0,0,0,0,1.92,0,0,0,0,0
Oct 17 2013,142.41,0,0,0.007298,0,0,0,0,0,1.92,0,0,0,0,0
Oct 16 2013,145.65,0,0,0.008068,0,0,0,0,0,1.97,0,0,0,0,0
Oct 15 2013,140.77,0,0,0.008504,0,0,0,0,0,2.06,0,0,0,0,0
Oct 14 2013,139.27,0,0,0.008485,0,0,0,0,0,2.15,0,0,0,0,0
Oct 13 2013,135.19,0,0,0.009382,0,0,0,0,0,2.12,0,0,0,0,0
Oct 12 2013,130.90,0,0,0.008912,0,0,0,0,0,2.07,0,0,0,0,0
Oct 11 2013,130.75,0,0,0.009884,0,0,0,0,0,2.03,0,0,0,0,0
Oct 10 2013,130.67,0,0,0.009662,0,0,0,0,0,1.93,0,0,0,0,0
Oct 09 2013,125.85,0,0,0.009439,0,0,0,0,0,1.98,0,0,0,0,0
Oct 08 2013,126.74,0,0,0.009225,0,0,0,0,0,2.10,0,0,0,0,0
Oct 07 2013,129.43,0,0,0.009669,0,0,0,0,0,2.17,0,0,0,0,0
Oct 06 2013,128.36,0,0,0.009474,0,0,0,0,0,2.13,0,0,0,0,0
Oct 05 2013,128.63,0,0,0.009676,0,0,0,0,0,2.19,0,0,0,0,0
Oct 04 2013,123.41,0,0,0.008922,0,0,0,0,0,2.18,0,0,0,0,0
Oct 03 2013,114.45,0,0,0.007779,0,0,0,0,0,1.98,0,0,0,0,0
Oct 02 2013,132.05,0,0,0.010518,0,0,0,0,0,2.42,0,0,0,0,0
Oct 01 2013,132.68,0,0,0.010906,0,0,0,0,0,2.34,0,0,0,0,0
Sep 30 2013,137.15,0,0,0.012850,0,0,0,0,0,2.30,0,0,0,0,0
Sep 29 2013,134.90,0,0,0.013847,0,0,0,0,0,2.27,0,0,0,0,0
Sep 28 2013,133.77,0,0,0.014966,0,0,0,0,0,2.39,0,0,0,0,0
Sep 27 2013,128.94,0,0,0.011765,0,0,0,0,0,2.40,0,0,0,0,0
Sep 26 2013,128.21,0,0,0.010432,0,0,0,0,0,2.37,0,0,0,0,0
Sep 25 2013,127.38,0,0,0.010459,0,0,0,0,0,2.47,0,0,0,0,0
Sep 24 2013,126.05,0,0,0.010016,0,0,0,0,0,2.47,0,0,0,0,0
Sep 23 2013,128.98,0,0,0.010395,0,0,0,0,0,2.53,0,0,0,0,0
Sep 22 2013,127.87,0,0,0.009734,0,0,0,0,0,2.53,0,0,0,0,0
Sep 21 2013,126.95,0,0,0.010106,0,0,0,0,0,2.48,0,0,0,0,0
Sep 20 2013,129.70,0,0,0.010962,0,0,0,0,0,2.61,0,0,0,0,0
Sep 19 2013,131.37,0,0,0.010774,0,0,0,0,0,2.55,0,0,0,0,0
Sep 18 2013,131.71,0,0,0.009617,0,0,0,0,0,2.60,0,0,0,0,0
Sep 17 2013,131.59,0,0,0.007086,0,0,0,0,0,2.63,0,0,0,0,0
Sep 16 2013,130.86,0,0,0.006496,0,0,0,0,0,2.65,0,0,0,0,0
Sep 15 2013,129.40,0,0,0.006349,0,0,0,0,0,2.59,0,0,0,0,0
Sep 14 2013,135.01,0,0,0.006515,0,0,0,0,0,2.66,0,0,0,0,0
Sep 13 2013,132.83,0,0,0.006334,0,0,0,0,0,2.69,0,0,0,0,0
Sep 12 2013,135.55,0,0,0.006287,0,0,0,0,0,2.75,0,0,0,0,0
Sep 11 2013,125.89,0,0,0.005807,0,0,0,0,0,2.64,0,0,0,0,0
Sep 10 2013,127.27,0,0,0.006278,0,0,0,0,0,2.73,0,0,0,0,0
Sep 09 2013,121.86,0,0,0.006193,0,0,0,0,0,2.73,0,0,0,0,0
Sep 08 2013,124.13,0,0,0.006172,0,0,0,0,0,2.70,0,0,0,0,0
Sep 07 2013,118.89,0,0,0.005853,0,0,0,0,0,2.68,0,0,0,0,0
Sep 06 2013,126.49,0,0,0.005717,0,0,0,0,0,2.78,0,0,0,0,0
Sep 05 2013,126.76,0,0,0.005696,0,0,0,0,0,2.82,0,0,0,0,0
Sep 04 2013,136.53,0,0,0.005660,0,0,0,0,0,2.60,0,0,0,0,0
Sep 03 2013,135.61,0,0,0.005518,0,0,0,0,0,2.55,0,0,0,0,0
Sep 02 2013,138.63,0,0,0.005799,0,0,0,0,0,2.57,0,0,0,0,0
Sep 01 2013,135.14,0,0,0.005623,0,0,0,0,0,2.59,0,0,0,0,0
Aug 31 2013,133.09,0,0,0.005913,0,0,0,0,0,2.66,0,0,0,0,0
Aug 30 2013,122.35,0,0,0.005760,0,0,0,0,0,2.54,0,0,0,0,0
Aug 29 2013,122.62,0,0,0.006246,0,0,0,0,0,2.54,0,0,0,0,0
Aug 28 2013,126.48,0,0,0.006451,0,0,0,0,0,2.58,0,0,0,0,0
Aug 27 2013,120.07,0,0,0.006468,0,0,0,0,0,2.57,0,0,0,0,0
Aug 26 2013,122.11,0,0,0.006104,0,0,0,0,0,2.58,0,0,0,0,0
Aug 25 2013,119.60,0,0,0.005526,0,0,0,0,0,2.68,0,0,0,0,0
Aug 24 2013,118.51,0,0,0.005139,0,0,0,0,0,2.74,0,0,0,0,0
Aug 23 2013,122.00,0,0,0.005179,0,0,0,0,0,2.78,0,0,0,0,0
Aug 22 2013,123.30,0,0,0.006131,0,0,0,0,0,2.69,0,0,0,0,0
Aug 21 2013,121.21,0,0,0.006098,0,0,0,0,0,2.77,0,0,0,0,0
Aug 20 2013,119.00,0,0,0.005376,0,0,0,0,0,2.82,0,0,0,0,0
Aug 19 2013,113.38,0,0,0.005587,0,0,0,0,0,2.80,0,0,0,0,0
Aug 18 2013,112.75,0,0,0.005687,0,0,0,0,0,2.80,0,0,0,0,0
Aug 17 2013,108.99,0,0,0.003138,0,0,0,0,0,2.72,0,0,0,0,0
Aug 16 2013,110.00,0,0,0.003082,0,0,0,0,0,2.76,0,0,0,0,0
Aug 15 2013,112.56,0,0,0.003788,0,0,0,0,0,2.74,0,0,0,0,0
Aug 14 2013,109.56,0,0,0.004267,0,0,0,0,0,2.76,0,0,0,0,0
Aug 13 2013,106.99,0,0,0.004463,0,0,0,0,0,2.66,0,0,0,0,0
Aug 12 2013,105.00,0,0,0.004414,0,0,0,0,0,2.69,0,0,0,0,0
Aug 11 2013,103.00,0,0,0.004314,0,0,0,0,0,2.55,0,0,0,0,0
Aug 10 2013,102.80,0,0,0.004291,0,0,0,0,0,2.69,0,0,0,0,0
Aug 09 2013,103.07,0,0,0.004257,0,0,0,0,0,2.71,0,0,0,0,0
Aug 08 2013,106.75,0,0,0.004397,0,0,0,0,0,2.75,0,0,0,0,0
Aug 07 2013,106.75,0,0,0.004669,0,0,0,0,0,2.82,0,0,0,0,0
Aug 06 2013,106.72,0,0,0.005637,0,0,0,0,0,2.84,0,0,0,0,0
Aug 05 2013,105.12,0,0,0.005875,0,0,0,0,0,3.00,0,0,0,0,0
Aug 04 2013,104.95,0,0,0.005874,0,0,0,0,0,3.01,0,0,0,0,0
Aug 03 2013,104.50,0,0,0,0,0,0,0,0,2.84,0,0,0,0,0
Aug 02 2013,104.86,0,0,0,0,0,0,0,0,2.94,0,0,0,0,0
Aug 01 2013,106.21,0,0,0,0,0,0,0,0,2.87,0,0,0,0,0
Jul 31 2013,107.95,0,0,0,0,0,0,0,0,3.00,0,0,0,0,0
Jul 30 2013,101.49,0,0,0,0,0,0,0,0,2.97,0,0,0,0,0
Jul 29 2013,98.60,0,0,0,0,0,0,0,0,2.94,0,0,0,0,0
Jul 28 2013,94.40,0,0,0,0,0,0,0,0,2.88,0,0,0,0,0
Jul 27 2013,96.02,0,0,0,0,0,0,0,0,2.90,0,0,0,0,0
Jul 26 2013,96.95,0,0,0,0,0,0,0,0,2.98,0,0,0,0,0
Jul 25 2013,94.50,0,0,0,0,0,0,0,0,2.95,0,0,0,0,0
Jul 24 2013,95.56,0,0,0,0,0,0,0,0,2.99,0,0,0,0,0
Jul 23 2013,91.60,0,0,0,0,0,0,0,0,2.89,0,0,0,0,0
Jul 22 2013,92.00,0,0,0,0,0,0,0,0,2.95,0,0,0,0,0
Jul 21 2013,89.82,0,0,0,0,0,0,0,0,2.87,0,0,0,0,0
Jul 20 2013,92.00,0,0,0,0,0,0,0,0,2.96,0,0,0,0,0
Jul 19 2013,90.07,0,0,0,0,0,0,0,0,2.88,0,0,0,0,0
Jul 18 2013,98.50,0,0,0,0,0,0,0,0,3.15,0,0,0,0,0
Jul 17 2013,96.71,0,0,0,0,0,0,0,0,3.08,0,0,0,0,0
Jul 16 2013,98.89,0,0,0,0,0,0,0,0,3.00,0,0,0,0,0
Jul 15 2013,93.61,0,0,0,0,0,0,0,0,2.87,0,0,0,0,0
Jul 14 2013,98.70,0,0,0,0,0,0,0,0,2.93,0,0,0,0,0
Jul 13 2013,93.99,0,0,0,0,0,0,0,0,2.81,0,0,0,0,0
Jul 12 2013,88.98,0,0,0,0,0,0,0,0,2.72,0,0,0,0,0
Jul 11 2013,88.00,0,0,0,0,0,0,0,0,2.84,0,0,0,0,0
Jul 10 2013,76.72,0,0,0,0,0,0,0,0,2.61,0,0,0,0,0
Jul 09 2013,76.00,0,0,0,0,0,0,0,0,2.58,0,0,0,0,0
Jul 08 2013,76.50,0,0,0,0,0,0,0,0,2.71,0,0,0,0,0
Jul 07 2013,68.75,0,0,0,0,0,0,0,0,2.46,0,0,0,0,0
Jul 06 2013,68.50,0,0,0,0,0,0,0,0,2.42,0,0,0,0,0
Jul 05 2013,79.99,0,0,0,0,0,0,0,0,2.71,0,0,0,0,0
Jul 04 2013,78.89,0,0,0,0,0,0,0,0,2.68,0,0,0,0,0
Jul 03 2013,90.41,0,0,0,0,0,0,0,0,2.85,0,0,0,0,0
Jul 02 2013,88.05,0,0,0,0,0,0,0,0,2.95,0,0,0,0,0
Jul 01 2013,97.51,0,0,0,0,0,0,0,0,3.01,0,0,0,0,0
Jun 30 2013,95.00,0,0,0,0,0,0,0,0,2.79,0,0,0,0,0
Jun 29 2013,94.66,0,0,0,0,0,0,0,0,2.76,0,0,0,0,0
Jun 28 2013,101.74,0,0,0,0,0,0,0,0,3.04,0,0,0,0,0
Jun 27 2013,104.00,0,0,0,0,0,0,0,0,2.88,0,0,0,0,0
Jun 26 2013,103.33,0,0,0,0,0,0,0,0,2.81,0,0,0,0,0
Jun 25 2013,102.09,0,0,0,0,0,0,0,0,2.85,0,0,0,0,0
Jun 24 2013,107.90,0,0,0,0,0,0,0,0,3.13,0,0,0,0,0
Jun 23 2013,108.20,0,0,0,0,0,0,0,0,2.90,0,0,0,0,0
Jun 22 2013,109.50,0,0,0,0,0,0,0,0,2.86,0,0,0,0,0
Jun 21 2013,111.29,0,0,0,0,0,0,0,0,2.33,0,0,0,0,0
Jun 20 2013,108.25,0,0,0,0,0,0,0,0,2.30,0,0,0,0,0
Jun 19 2013,107.05,0,0,0,0,0,0,0,0,2.30,0,0,0,0,0
Jun 18 2013,101.95,0,0,0,0,0,0,0,0,2.28,0,0,0,0,0
Jun 17 2013,99.90,0,0,0,0,0,0,0,0,2.14,0,0,0,0,0
Jun 16 2013,99.80,0,0,0,0,0,0,0,0,2.09,0,0,0,0,0
Jun 15 2013,100.00,0,0,0,0,0,0,0,0,2.14,0,0,0,0,0
Jun 14 2013,103.95,0,0,0,0,0,0,0,0,2.27,0,0,0,0,0
Jun 13 2013,108.78,0,0,0,0,0,0,0,0,2.40,0,0,0,0,0
Jun 12 2013,109.00,0,0,0,0,0,0,0,0,2.41,0,0,0,0,0
Jun 11 2013,106.35,0,0,0,0,0,0,0,0,2.49,0,0,0,0,0
Jun 10 2013,100.44,0,0,0,0,0,0,0,0,2.38,0,0,0,0,0
Jun 09 2013,107.89,0,0,0,0,0,0,0,0,2.55,0,0,0,0,0
Jun 08 2013,111.00,0,0,0,0,0,0,0,0,2.60,0,0,0,0,0
Jun 07 2013,118.97,0,0,0,0,0,0,0,0,2.78,0,0,0,0,0
Jun 06 2013,121.90,0,0,0,0,0,0,0,0,2.88,0,0,0,0,0
Jun 05 2013,121.40,0,0,0,0,0,0,0,0,2.87,0,0,0,0,0
Jun 04 2013,120.74,0,0,0,0,0,0,0,0,2.70,0,0,0,0,0
Jun 03 2013,122.50,0,0,0,0,0,0,0,0,2.73,0,0,0,0,0
Jun 02 2013,129.30,0,0,0,0,0,0,0,0,2.83,0,0,0,0,0
Jun 01 2013,128.81,0,0,0,0,0,0,0,0,2.94,0,0,0,0,0
May 31 2013,128.80,0,0,0,0,0,0,0,0,2.97,0,0,0,0,0
May 30 2013,132.25,0,0,0,0,0,0,0,0,3.08,0,0,0,0,0
May 29 2013,129.00,0,0,0,0,0,0,0,0,3.09,0,0,0,0,0
May 28 2013,129.77,0,0,0,0,0,0,0,0,3.10,0,0,0,0,0
May 27 2013,133.50,0,0,0,0,0,0,0,0,3.23,0,0,0,0,0
May 26 2013,131.99,0,0,0,0,0,0,0,0,3.12,0,0,0,0,0
May 25 2013,133.10,0,0,0,0,0,0,0,0,3.19,0,0,0,0,0
May 24 2013,126.30,0,0,0,0,0,0,0,0,3.17,0,0,0,0,0
May 23 2013,123.80,0,0,0,0,0,0,0,0,3.12,0,0,0,0,0
May 22 2013,122.89,0,0,0,0,0,0,0,0,3.09,0,0,0,0,0
May 21 2013,122.02,0,0,0,0,0,0,0,0,3.19,0,0,0,0,0
May 20 2013,122.50,0,0,0,0,0,0,0,0,3.31,0,0,0,0,0
May 19 2013,123.21,0,0,0,0,0,0,0,0,3.30,0,0,0,0,0
May 18 2013,123.50,0,0,0,0,0,0,0,0,3.20,0,0,0,0,0
May 17 2013,118.21,0,0,0,0,0,0,0,0,2.89,0,0,0,0,0
May 16 2013,114.22,0,0,0,0,0,0,0,0,2.93,0,0,0,0,0
May 15 2013,111.40,0,0,0,0,0,0,0,0,2.82,0,0,0,0,0
May 14 2013,117.98,0,0,0,0,0,0,0,0,3.28,0,0,0,0,0
May 13 2013,114.82,0,0,0,0,0,0,0,0,3.26,0,0,0,0,0
May 12 2013,115.64,0,0,0,0,0,0,0,0,3.36,0,0,0,0,0
May 11 2013,117.70,0,0,0,0,0,0,0,0,3.46,0,0,0,0,0
May 10 2013,112.80,0,0,0,0,0,0,0,0,3.41,0,0,0,0,0
May 09 2013,113.20,0,0,0,0,0,0,0,0,3.40,0,0,0,0,0
May 08 2013,109.60,0,0,0,0,0,0,0,0,3.28,0,0,0,0,0
May 07 2013,112.25,0,0,0,0,0,0,0,0,3.37,0,0,0,0,0
May 06 2013,115.98,0,0,0,0,0,0,0,0,3.59,0,0,0,0,0
May 05 2013,112.90,0,0,0,0,0,0,0,0,3.49,0,0,0,0,0
May 04 2013,98.10,0,0,0,0,0,0,0,0,3.03,0,0,0,0,0
May 03 2013,106.25,0,0,0,0,0,0,0,0,3.39,0,0,0,0,0
May 02 2013,116.38,0,0,0,0,0,0,0,0,3.78,0,0,0,0,0
May 01 2013,139.00,0,0,0,0,0,0,0,0,4.29,0,0,0,0,0
Apr 30 2013,144.00,0,0,0,0,0,0,0,0,4.40,0,0,0,0,0
Apr 29 2013,134.44,0,0,0,0,0,0,0,0,4.37,0,0,0,0,0
Apr 28 2013,135.30,0,0,0,0,0,0,0,0,4.30,0,0,0,0,0
